,age,sex,smoker,pren_prod,pren_comp,point_sales,product_type,dist_channel,pay_freq,pay_method,profession,evento,time
2953,42,0,1,23.4,0.0,0,7,2,3,1,1,False,1035.0
6605,33,1,0,148.5,4.62,0,8,2,3,0,1,True,568.0
4689,21,1,1,23.5,0.9,1,7,2,3,1,0,True,790.0
5508,58,1,1,876.25,0.0,1,1,1,0,0,0,True,1543.0
1062,34,0,1,864.0,213.0,0,8,1,3,1,1,False,190.0
6907,32,1,1,51.0,0.0,0,7,2,3,1,1,True,808.0
6123,28,0,1,45.0,0.0,1,8,2,3,1,1,True,10.0
1900,44,0,1,960.0,218.0,0,7,1,3,1,1,False,913.0
1599,41,0,1,43.6,0.0,2,8,2,3,1,1,True,77.0
4539,45,1,1,52.5,48.12,0,7,2,3,1,1,False,578.0
3083,50,0,1,78.5,0.0,1,8,2,1,1,1,True,303.0
3380,34,0,1,28.0,0.0,1,7,2,3,1,1,True,521.0
5699,40,0,1,72.1,6.12,2,8,2,3,1,1,True,71.0
1789,40,0,1,36.0,6.63,3,10,2,3,1,2,False,90.0
7355,35,1,1,21.05,0.0,0,2,2,3,1,2,True,182.0
7626,41,1,1,45.31,0.0,0,2,2,3,1,2,True,169.0
5102,42,0,1,20.38,0.0,2,2,2,3,1,2,True,393.0
5611,32,1,1,41.0,0.0,1,8,2,3,1,1,False,2282.0
4554,48,0,1,40.8,0.0,1,7,2,3,1,1,True,241.0
3965,31,1,1,13.5,19.81,0,7,2,1,0,1,True,2396.0
5487,32,0,1,55.3,0.95,0,9,2,3,1,1,False,187.0
2627,28,1,1,19.71,0.9,0,2,2,3,1,1,True,162.0
3230,61,1,1,111.6,0.0,0,7,2,3,1,1,False,2420.0
7573,32,0,1,44.0,0.0,1,7,2,3,1,2,True,208.0
6456,41,0,1,46.2,0.0,0,7,2,3,1,1,True,1149.0
4436,33,1,1,1458.0,0.0,1,8,1,1,0,1,False,677.0
4252,31,0,1,72.6,21.82,0,8,2,3,1,1,True,570.0
4111,36,1,0,21.6,120.17,0,7,2,1,0,1,True,2857.0
4505,19,0,1,26.8,0.58,1,8,2,3,1,1,True,2296.0
7307,28,1,1,23.4,2.9,2,8,2,3,1,1,True,256.0
6536,51,0,1,460.5,0.0,1,1,1,0,0,1,True,12.0
5931,32,0,1,219.34,3.35,0,1,1,0,0,2,True,533.0
6748,30,0,1,21.1,0.0,1,4,2,1,1,1,False,30.0
3105,33,1,1,34.8,0.0,1,8,2,3,1,2,True,227.0
5141,46,1,1,44.0,15.07,1,7,2,3,1,1,False,2952.0
7582,28,1,1,31.2,0.0,0,8,2,3,1,2,True,333.0
1624,34,0,1,25.2,0.0,1,8,2,1,1,1,True,308.0
783,19,0,1,27.95,0.0,4,7,2,3,1,1,True,151.0
3945,49,0,1,54.0,25.0,3,7,2,1,0,1,False,745.0
6030,26,0,1,19.22,0.0,1,2,2,3,1,1,True,356.0
1702,31,0,1,28.05,0.94,0,7,2,3,1,1,False,370.0
2294,29,1,1,45.79,0.0,1,2,3,3,1,2,False,882.0
6007,34,0,1,39.2,1.05,3,7,2,3,1,1,True,362.0
6469,59,0,1,446.16,917.28,0,7,1,3,1,1,False,1825.0
7499,39,1,1,53.0,0.0,1,8,2,3,1,1,True,1418.0
7050,53,0,1,66.5,3.5,0,10,2,3,1,1,False,161.0
772,39,0,1,23.21,0.0,0,2,2,3,1,1,False,3317.0
7142,32,1,1,41.0,1.02,0,8,2,3,1,1,True,182.0
3681,29,0,1,15.0,35.0,1,7,2,1,1,1,True,378.0
6468,49,1,1,1325.16,0.0,1,1,1,0,0,1,False,1433.0
349,47,1,1,251.88,0.0,1,1,1,0,0,2,False,1413.0
6790,42,0,1,20.38,0.0,1,2,2,3,1,1,False,1674.0
7161,49,0,1,32.4,2.48,3,7,2,3,1,1,True,456.0
2769,29,0,1,456.0,48.0,0,8,1,3,1,1,False,395.0
6160,23,1,1,52.5,0.0,0,8,2,3,1,1,True,120.0
7766,38,1,1,41.03,0.57,1,8,2,3,1,0,True,1184.0
6736,48,0,1,49.5,0.54,0,7,2,3,1,1,False,383.0
3002,53,1,1,1065.6,1171.39,0,8,1,3,0,1,True,363.0
7125,33,1,1,30.0,0.0,3,7,2,3,1,1,True,1626.0
390,30,1,1,73.0,0.0,1,8,2,3,1,1,True,872.0
1378,27,0,1,444.0,10.78,3,8,1,3,1,2,False,486.0
7350,31,0,1,66.0,0.0,1,8,2,3,1,1,True,392.0
1117,35,1,1,732.0,0.77,1,7,1,3,1,1,False,486.0
6982,63,1,1,64.6,0.4,1,7,2,3,1,2,True,449.0
6401,39,0,1,91.0,15.48,2,8,2,3,1,1,True,246.0
3565,40,0,1,36.0,0.0,0,7,2,3,1,1,False,2100.0
2273,43,0,1,77.0,0.0,0,8,2,0,1,2,False,3128.0
406,59,0,1,36.81,0.0,1,3,2,3,1,1,False,1644.0
2971,31,0,1,46.8,1.37,0,8,2,3,1,2,False,370.0
3660,33,1,1,42.06,0.0,1,3,2,3,1,1,True,515.0
7825,34,0,1,28.0,0.0,1,7,2,3,1,1,True,1946.0
6251,51,1,1,1170.0,0.0,0,8,1,0,0,1,True,1123.0
141,33,1,1,19.49,0.0,1,2,2,3,1,1,True,572.0
200,38,0,1,33.0,0.11,3,7,2,3,1,1,False,1552.0
5093,42,1,1,282.95,0.0,1,1,1,0,0,2,False,525.0
1673,37,0,1,20.7,0.0,3,2,2,3,1,1,False,305.0
3293,22,1,1,11.75,28.92,0,7,2,0,1,0,True,19.0
3960,58,0,1,771.73,0.0,1,3,1,3,1,2,False,213.0
7471,35,0,1,44.0,0.03,1,9,2,3,1,1,False,55.0
1439,52,0,1,42.24,0.12,1,8,2,3,1,1,False,2846.0
4637,63,0,1,1264.26,0.0,0,1,1,1,0,1,True,428.0
1327,30,1,1,40.0,8.17,2,8,2,3,1,2,False,1004.0
2268,32,0,1,31.6,0.0,0,8,2,3,1,1,True,332.0
3653,53,0,1,83.12,0.01,0,7,2,3,1,1,False,2647.0
5381,26,0,1,60.0,1.48,1,8,2,3,1,1,True,181.0
1869,31,0,1,62.4,0.0,1,8,2,3,1,1,True,424.0
1444,42,1,1,521.35,0.0,1,6,1,1,0,1,False,216.0
7635,29,0,0,24.86,0.0,1,2,2,3,1,1,True,1243.0
798,45,1,1,105.0,0.0,1,7,2,3,1,1,True,132.0
290,51,1,1,42.9,0.0,2,7,2,3,1,1,True,1349.0
739,41,1,1,24.6,0.0,3,7,2,3,1,2,True,151.0
95,37,1,0,928.8,19.2,0,8,1,3,1,1,False,456.0
1801,45,1,1,105.0,0.0,1,7,2,3,1,2,True,1245.0
3080,32,1,1,24.6,0.0,1,8,2,1,1,1,True,217.0
5407,47,1,1,80.5,35.69,0,7,2,3,1,1,False,155.0
5206,43,1,1,131.0,5.88,1,8,2,3,1,1,False,3935.0
3978,32,1,0,120.0,3.3,2,7,2,3,1,1,True,134.0
973,35,1,1,28.2,11.97,2,8,2,3,1,2,True,483.0
2729,30,0,1,25.5,0.0,0,7,2,3,1,2,True,737.0
35,34,1,1,42.0,0.06,3,7,2,3,1,1,True,512.0
41,57,1,0,63.2,0.0,1,7,2,3,1,1,True,819.0
6180,26,1,1,67.0,0.0,0,8,2,3,1,1,True,248.0
6505,30,0,1,19.11,0.0,1,3,2,3,0,1,True,1096.0
4007,35,1,1,21.05,0.0,1,2,2,3,1,1,True,378.0
6434,30,0,1,30.8,0.82,1,8,2,3,1,1,True,1717.0
5874,28,0,1,12.25,28.42,0,7,2,0,1,0,True,90.0
49,50,0,1,415.92,0.0,1,1,1,3,1,1,True,447.0
5160,29,0,1,30.4,0.0,2,8,2,3,1,1,True,70.0
4998,38,0,1,396.0,354.88,2,7,1,3,1,1,False,1978.0
3790,58,0,1,1068.0,3393.78,0,10,1,3,1,2,False,158.0
3814,40,1,1,56.5,2.95,0,8,2,3,1,1,True,850.0
3407,59,1,1,4899.85,0.0,0,1,1,1,0,1,False,154.0
1688,35,1,1,26.32,1.1,1,2,2,3,1,1,True,2051.0
5805,38,0,1,70.8,4.92,0,7,2,3,1,1,False,1674.0
3011,50,1,1,77.51,0.0,2,4,2,3,1,1,False,30.0
5263,34,0,1,72.0,0.0,0,8,2,3,1,1,False,3043.0
370,48,1,1,43.25,4.92,0,8,2,3,1,2,True,391.0
925,25,1,1,42.0,0.0,1,7,2,3,1,1,True,1560.0
1886,33,1,1,54.38,5.62,1,8,2,1,1,1,False,1369.0
2802,35,1,1,19.01,0.84,3,2,2,3,1,1,True,1897.0
4836,26,1,1,38.0,0.66,0,8,2,3,0,1,True,657.0
4313,39,1,1,37.5,0.0,1,7,2,3,1,1,False,259.0
4201,23,1,1,33.75,0.0,1,8,2,3,1,1,True,164.0
7789,47,1,1,31.16,0.0,1,2,2,3,1,2,False,3043.0
4886,35,0,1,20.46,0.0,0,2,2,3,1,1,True,516.0
7336,28,1,1,540.0,48.0,0,7,1,3,1,2,False,441.0
353,32,1,1,41.0,0.63,1,8,2,1,1,1,True,381.0
4952,47,0,1,69.0,14.27,1,8,2,3,1,1,True,1090.0
2300,23,0,1,22.5,0.59,0,7,2,3,0,1,True,1080.0
5959,52,0,1,31.75,88.45,0,7,2,0,1,0,True,92.0
5343,30,0,1,64.0,0.01,0,8,2,3,1,1,False,2221.0
6263,39,1,1,31.8,0.01,0,8,2,3,1,2,True,364.0
5021,39,1,1,22.36,0.0,1,2,2,1,0,2,True,1038.0
7747,58,1,1,57.26,0.0,2,3,2,3,1,1,True,23.0
4199,35,0,1,61.6,10.1,2,8,2,3,1,1,True,1166.0
2865,38,1,1,763.35,0.0,0,0,1,3,0,1,True,875.0
4605,36,1,1,92.0,0.0,1,8,2,3,1,1,True,241.0
7405,36,0,1,44.5,0.0,0,8,2,3,1,1,False,3255.0
5461,24,0,1,50.4,1.55,2,8,2,3,0,1,True,2398.0
399,30,0,1,64.0,0.0,1,8,2,3,1,1,True,2251.0
7715,49,1,1,78.6,0.0,2,7,2,3,1,1,True,242.0
7120,22,1,1,120.0,0.0,1,7,2,3,1,1,True,289.0
6192,26,0,1,37.0,11.78,4,8,2,3,1,1,True,542.0
565,29,1,1,20.83,0.89,3,2,2,3,1,1,True,151.0
1777,41,1,1,58.5,0.0,1,8,2,3,1,1,False,4100.0
5356,26,0,1,23.5,0.0,1,7,2,3,1,1,True,404.0
6516,29,0,1,36.75,0.03,0,8,2,3,1,1,True,511.0
6116,44,0,1,48.0,10.51,0,8,2,3,1,2,True,256.0
2256,48,1,1,1038.0,27.5,1,8,1,3,0,2,True,383.0
2906,37,1,1,94.0,0.0,1,8,2,3,1,1,True,279.0
3542,36,1,1,756.0,0.0,0,7,1,3,1,1,False,456.0
2068,51,0,1,37.16,0.0,0,3,2,1,1,2,False,580.0
7020,55,1,1,131.6,0.69,1,7,2,3,1,2,True,226.0
3261,38,0,1,38.4,0.0,0,8,2,3,1,1,True,2275.0
4467,55,0,1,936.87,0.0,1,6,1,1,0,1,False,43.0
2152,38,1,1,72.8,0.0,1,8,2,3,1,1,False,2159.0
1944,24,0,1,31.68,0.0,1,8,2,1,1,1,True,157.0
5624,46,1,1,1824.0,3553.42,1,8,1,3,0,1,False,3135.0
4631,21,0,1,36.0,0.0,1,7,2,3,1,1,True,180.0
4809,38,0,1,45.61,0.0,1,7,2,1,1,1,True,17.0
3946,38,1,1,105.0,0.0,1,7,2,3,1,1,False,3347.0
316,39,1,1,140.62,0.67,3,7,3,3,1,2,True,362.0
5316,46,1,1,55.0,0.0,1,7,2,3,1,2,True,137.0
7445,30,1,1,23.85,0.0,1,7,2,3,1,1,True,268.0
7754,32,1,1,219.32,0.0,0,1,1,1,0,1,True,136.0
3703,40,1,1,20.68,0.0,1,2,2,3,1,1,False,274.0
1124,37,0,1,57.0,0.0,1,7,2,3,1,1,True,334.0
5776,37,1,0,28.0,0.59,1,7,2,3,1,2,True,110.0
7420,40,1,1,67.8,0.0,1,8,2,3,1,1,True,497.0
6220,41,0,1,74.12,0.0,0,8,2,3,1,2,True,375.0
3529,30,0,1,586.74,9.04,3,9,1,3,1,1,False,189.0
4678,28,1,1,31.2,0.0,1,8,2,3,1,1,True,1061.0
5626,37,1,1,223.82,0.0,2,1,1,1,0,1,True,825.0
506,52,1,1,30.16,0.0,0,3,2,3,1,1,True,482.0
694,40,1,0,187.58,0.0,0,0,1,0,0,0,True,458.0
1610,48,1,1,62.5,0.0,1,7,2,1,1,1,False,578.0
2663,21,0,1,34.5,1.67,0,8,2,3,1,1,True,300.0
2468,37,1,1,582.0,0.0,0,8,1,1,0,2,True,113.0
3479,32,0,1,26.0,0.11,1,7,2,3,0,1,True,605.0
5751,30,0,1,209.55,0.0,1,2,1,3,1,1,False,183.0
3936,45,1,1,36.75,0.19,2,8,2,3,1,2,True,332.0
245,47,0,1,144.0,0.66,1,10,2,3,1,1,False,39.0
2512,30,0,1,42.0,0.0,1,7,2,3,1,1,True,1088.0
6754,39,0,1,8.6,0.0,0,3,2,1,0,1,True,1887.0
4885,42,0,1,41.92,0.0,1,2,2,3,1,2,True,317.0
2641,31,1,1,270.46,0.0,1,1,1,0,0,1,True,440.0
2911,41,1,1,27.38,0.0,1,2,2,3,1,1,True,150.0
5901,35,1,1,89.0,9.17,1,8,2,1,1,1,True,1199.0
3036,40,0,1,36.0,0.0,0,7,2,3,1,2,True,832.0
5742,33,1,1,517.54,0.0,0,1,1,1,0,2,False,749.0
3330,37,0,1,32.0,0.92,1,7,2,3,1,1,True,109.0
4868,52,1,1,251.87,4.4,0,0,1,1,0,1,True,461.0
5075,40,0,1,41.2,6.96,0,8,2,3,1,1,True,324.0
2872,33,0,1,38.5,0.61,1,7,2,3,1,1,True,665.0
743,40,1,1,56.5,0.66,1,8,2,3,0,1,True,811.0
5493,31,1,1,530.19,0.0,1,1,1,0,0,0,False,77.0
6891,24,1,1,272.41,0.0,0,1,1,1,0,2,True,179.0
782,45,1,1,28.51,0.0,1,0,2,3,1,1,True,189.0
3792,30,0,1,19.63,0.0,0,2,2,3,0,1,True,390.0
1608,28,0,1,22.5,10.06,2,8,2,3,1,1,False,3074.0
7453,32,1,1,41.0,0.0,0,8,2,3,0,1,True,3325.0
3443,27,1,1,32.34,0.0,0,8,2,3,1,1,True,513.0
812,25,0,1,23.5,1.64,0,7,2,3,1,2,True,179.0
3090,43,1,1,393.0,0.0,0,8,1,0,0,1,True,651.0
4498,53,0,1,53.2,0.0,1,7,2,3,1,1,True,709.0
4908,40,0,1,21.4,0.0,1,2,2,3,1,1,True,677.0
68,38,1,0,828.0,247.5,0,8,1,3,1,2,True,1300.0
3245,51,0,1,428.97,0.0,1,3,0,1,0,1,True,481.0
112,53,0,1,45.75,0.96,1,8,2,3,1,2,True,1271.0
2236,41,1,1,169.91,0.0,1,2,3,3,1,1,True,818.0
5573,37,0,1,225.6,0.67,0,8,1,0,0,1,True,510.0
2572,36,1,1,48.0,0.0,1,8,2,3,1,1,True,393.0
7343,53,1,1,974.16,25.84,2,7,1,0,0,1,True,460.0
2377,31,1,1,40.5,0.0,1,8,2,3,1,1,True,951.0
6425,48,0,1,35.5,56.09,0,8,2,0,0,1,True,3340.0
6238,54,1,1,46.4,0.0,1,8,2,3,1,1,True,242.0
4311,48,1,1,62.54,0.0,0,2,2,0,1,1,False,2932.0
7053,41,1,1,32.8,0.0,1,7,2,3,0,1,True,177.0
449,21,1,1,62.0,0.0,1,8,2,3,1,1,True,47.0
6690,40,0,1,65.0,0.28,1,7,2,3,1,1,True,193.0
3669,48,1,1,22.13,0.0,1,3,2,3,1,1,True,2116.0
5780,30,0,1,64.0,0.0,1,8,2,3,1,1,True,376.0
5566,39,1,1,42.4,0.0,0,8,2,0,1,1,True,483.0
1967,37,1,1,35.03,0.0,3,2,2,3,1,1,False,1094.0
3044,31,0,1,31.2,0.0,1,8,2,3,1,1,False,2465.0
6491,41,0,1,34.65,0.0,1,7,2,3,1,1,True,56.0
7652,37,0,1,84.0,0.0,0,8,2,3,1,1,False,3212.0
4283,57,1,1,221.0,0.0,0,8,2,3,1,2,False,1766.0
7731,33,1,1,360.0,1.48,0,7,1,3,1,2,False,456.0
4766,39,1,0,42.9,6.1,0,8,2,3,1,1,True,242.0
7558,26,0,1,37.0,3.5,2,8,2,3,1,2,False,3105.0
1122,37,1,1,43.65,15.35,0,8,2,3,0,1,True,1291.0
110,36,0,1,79.0,0.0,1,8,2,1,1,1,False,288.0
655,32,1,1,41.0,0.31,1,8,2,3,1,2,True,1389.0
4038,43,1,1,27.2,0.0,0,7,2,3,1,1,False,3879.0
423,26,0,1,23.5,0.63,3,7,2,3,1,1,False,1659.0
1376,52,0,1,50.8,0.0,1,7,2,3,1,2,True,151.0
5016,27,1,1,68.0,0.41,1,8,2,3,1,1,True,113.0
335,45,1,1,630.0,1170.0,0,10,1,3,1,1,False,73.0
1641,47,0,1,27.6,52.4,1,8,2,3,1,1,True,3786.0
3272,34,0,1,42.0,1.94,2,8,2,3,1,1,True,469.0
2576,37,1,1,582.0,85.38,0,9,1,3,1,1,False,96.0
2416,32,1,1,19.39,0.0,1,2,2,3,1,1,True,133.0
4884,51,1,0,112.5,29.25,0,7,2,1,1,2,True,480.0
1325,25,1,1,19.6,0.0,1,7,2,3,1,0,True,149.0
3581,50,1,1,93.5,0.0,1,8,2,3,0,1,True,2898.0
3003,26,1,0,44.4,0.0,1,7,2,3,0,1,True,1953.0
3312,41,1,1,19.01,0.0,1,3,2,3,1,2,True,119.0
4536,27,0,1,37.0,3.54,1,8,2,3,1,2,True,66.0
3320,29,0,0,50.4,0.0,1,8,2,3,1,1,False,1293.0
5087,43,1,1,1674.0,4.0,0,7,1,3,1,1,False,190.0
4004,28,0,1,37.5,0.0,1,8,2,3,1,2,True,219.0
2739,31,0,1,66.0,0.0,3,8,2,3,1,1,True,100.0
6048,29,1,1,39.5,0.75,0,8,2,3,0,1,True,585.0
1598,47,1,1,690.0,0.41,1,7,1,3,1,2,True,819.0
6700,35,1,0,34.17,0.0,1,2,2,1,1,1,False,4774.0
5937,48,0,1,1307.08,0.0,2,3,1,0,0,2,True,19.0
5944,49,0,1,150.0,0.0,0,8,2,3,1,1,True,1521.0
6327,38,0,1,36.96,0.37,1,7,2,3,1,1,False,1978.0
2988,46,1,1,122.4,7.6,0,8,2,3,0,1,True,435.0
6738,35,0,1,54.0,39.66,3,7,2,3,1,1,True,541.0
3005,38,1,1,37.22,0.0,1,2,2,1,1,1,True,241.0
829,49,1,1,72.05,6.95,1,7,2,3,1,1,False,308.0
1374,46,1,1,109.0,77.5,1,7,2,3,1,1,False,347.0
3560,30,0,0,28.8,27.7,0,7,2,3,1,1,True,178.0
3818,42,1,1,1452.0,37.53,0,8,1,3,1,1,False,1613.0
1895,43,1,1,65.5,5.95,2,8,2,3,1,1,False,2100.0
2737,36,1,0,648.0,17.5,3,7,1,3,1,2,False,821.0
2079,29,1,1,37.1,43.54,1,7,2,1,1,1,False,790.0
2360,22,0,1,22.5,19.5,0,7,2,3,1,1,False,186.0
5501,37,1,1,1128.0,0.0,0,8,1,0,0,1,False,190.0
6616,53,1,1,1771.2,0.0,0,7,1,0,0,1,True,779.0
4518,42,0,1,46.8,0.0,0,7,2,3,1,1,False,1247.0
7305,56,1,1,461.14,0.0,1,1,1,0,0,0,True,448.0
4898,53,1,1,55.26,0.0,1,3,2,1,1,1,True,1241.0
3446,43,1,1,22.5,1.51,1,3,2,3,1,2,True,879.0
2814,54,0,1,547.91,0.0,1,3,1,1,1,2,False,1566.0
3637,32,1,1,41.0,0.57,1,8,2,3,1,2,True,247.0
6770,43,0,0,32.74,1.2,4,3,2,3,1,1,True,782.0
1815,49,1,0,2561.11,0.0,0,0,1,0,0,1,True,440.0
466,51,0,1,46.8,0.0,0,7,2,3,1,1,True,26.0
7219,36,1,1,20.78,1.16,1,2,2,3,0,1,True,1492.0
48,36,1,1,38.4,0.0,0,8,2,3,1,1,True,391.0
2012,24,1,1,12.0,68.7,0,7,2,0,1,0,True,92.0
3591,60,0,1,38.17,0.0,1,0,2,3,1,2,True,804.0
4949,31,1,1,27.0,0.0,0,7,2,3,1,2,False,2070.0
6686,39,1,1,624.0,145.46,0,8,0,0,1,0,True,478.0
2447,41,1,1,984.0,0.0,0,7,1,0,0,1,True,2141.0
3731,38,0,1,237.6,1096.06,0,7,1,3,1,2,False,609.0
2217,36,0,1,48.0,0.17,2,7,2,3,0,1,True,205.0
6195,32,1,1,41.0,16.05,0,8,2,3,1,1,False,670.0
2122,42,0,1,20.38,0.0,1,2,2,3,1,1,True,332.0
5417,46,1,1,88.0,0.18,1,7,2,3,1,1,False,195.0
7757,28,0,1,37.5,1.11,1,8,2,3,1,1,True,1084.0
211,25,0,1,423.0,60.94,1,7,1,1,0,1,False,284.0
7527,42,0,1,39.0,0.0,0,7,2,3,1,1,True,566.0
6410,36,1,1,118.8,5.7,0,7,3,3,1,1,True,208.0
2502,31,0,1,306.0,0.0,1,7,1,3,1,1,True,486.0
606,23,0,1,19.2,0.0,0,2,2,3,1,2,False,882.0
1001,39,0,1,63.0,0.0,1,7,2,3,1,1,True,356.0
6655,37,0,1,65.8,1.0,2,8,2,3,1,1,True,636.0
1121,46,1,1,30.6,0.0,1,8,2,3,1,2,True,204.0
5869,51,0,1,1757.36,0.0,0,7,1,0,0,1,True,36.0
6290,28,0,1,450.0,0.0,1,8,1,3,1,2,True,1449.0
895,35,1,1,32.5,0.0,1,7,2,3,1,1,True,357.0
6694,23,1,1,30.0,0.0,1,8,2,3,1,2,True,270.0
2025,30,1,1,25.14,0.0,1,4,2,3,1,1,False,152.0
6724,49,1,1,1188.0,253.68,2,8,1,3,0,1,True,573.0
2616,59,1,1,95.7,58.19,0,8,2,0,0,1,True,3316.0
2496,32,0,1,44.0,0.31,1,7,2,1,1,2,True,360.0
7315,39,1,1,169.83,0.0,0,0,1,1,0,1,True,430.0
2009,41,0,1,42.41,0.0,1,3,3,3,1,1,False,882.0
5610,44,0,1,51.0,0.0,0,7,2,3,1,1,False,1048.0
4413,51,0,1,821.34,0.95,3,10,1,3,1,1,False,155.0
2080,36,1,1,26.93,0.0,0,2,2,3,1,1,False,745.0
1226,30,1,1,40.6,0.0,1,8,2,3,1,1,True,9.0
2455,40,0,1,21.53,0.0,1,0,2,3,1,1,False,3439.0
5333,39,0,1,35.0,0.0,0,7,2,3,1,1,True,1520.0
937,28,0,1,19.9,0.8,1,2,2,0,1,1,True,614.0
4253,34,1,1,56.0,0.7,1,7,2,3,1,1,True,302.0
6279,34,1,1,432.0,0.16,0,7,1,3,1,1,False,1216.0
3354,59,0,1,37.2,0.32,3,7,2,3,1,1,False,502.0
7683,35,0,1,19.4,0.0,1,2,2,3,1,1,True,2708.0
5078,29,0,1,18.0,0.0,3,2,2,3,1,2,False,578.0
623,26,1,1,38.0,0.0,1,8,2,3,1,1,True,5.0
4839,34,0,1,30.24,0.0,1,8,2,1,1,2,True,3332.0
6996,42,1,1,1161.6,0.0,0,8,1,3,1,1,False,1613.0
2561,33,1,1,19.49,0.0,1,2,2,3,1,1,True,1062.0
6658,24,1,1,45.99,0.0,0,0,1,0,0,1,True,433.0
6125,32,1,1,39.2,2.8,1,7,2,3,1,2,True,362.0
6576,45,0,1,35.56,0.0,1,8,2,3,1,1,True,77.0
5620,38,1,1,52.0,8.05,2,8,2,3,1,1,True,699.0
636,64,1,1,68.4,0.0,3,7,2,3,1,2,True,150.0
6984,42,1,0,40.82,0.0,0,3,2,1,1,1,False,2890.0
974,50,1,1,68.0,18.26,0,7,2,3,1,2,True,470.0
3852,48,1,1,31.25,0.0,1,7,2,3,1,0,True,1121.0
294,33,0,1,66.4,0.0,0,8,2,3,1,2,True,487.0
2623,39,0,1,50.5,2.5,1,8,2,3,1,1,True,2174.0
1343,54,1,1,29.45,0.0,0,3,2,3,1,1,True,166.0
149,30,0,1,38.5,0.11,1,8,2,3,1,1,True,401.0
7198,32,1,1,33.6,0.6,1,7,2,3,1,2,False,1947.0
1734,40,1,1,733.14,0.0,1,4,1,3,1,1,False,30.0
660,27,0,1,19.59,0.0,2,2,2,3,1,1,False,1155.0
5898,35,1,1,47.0,0.41,1,8,2,1,1,1,True,843.0
1236,37,1,1,48.5,0.0,1,8,2,3,1,1,True,2107.0
3647,38,1,1,101.0,0.89,2,8,2,3,0,2,True,2130.0
7210,31,0,1,62.4,23.32,0,8,2,3,1,2,True,332.0
1960,42,0,1,55.5,0.0,0,8,2,3,0,1,True,1455.0
4661,51,0,1,32.4,0.39,1,8,2,1,1,1,True,271.0
5437,38,1,1,651.1,0.0,1,1,1,0,0,1,True,583.0
3994,52,0,1,52.8,0.0,1,8,2,3,1,1,False,2739.0
4629,43,1,1,19.26,0.0,2,2,2,3,1,1,True,346.0
2560,27,1,1,53.9,0.08,0,8,2,3,1,1,False,1705.0
1828,24,0,1,66.9,0.0,1,8,2,3,1,1,False,3439.0
2945,40,0,1,36.0,0.08,0,7,2,3,1,1,False,1613.0
6097,41,1,1,2106.0,0.0,0,8,1,3,1,2,False,1552.0
1827,43,1,0,51.15,0.0,0,7,2,1,1,1,False,4276.0
111,21,0,1,40.5,0.0,1,7,2,3,1,2,True,78.0
4391,48,1,1,27.52,25.0,0,2,2,3,1,1,False,1232.0
4316,39,1,1,18.86,0.0,0,3,2,0,1,1,True,4196.0
6136,30,1,0,76.0,24.0,0,8,2,0,0,1,True,1265.0
3026,39,1,1,63.6,0.0,1,8,2,3,1,2,True,148.0
2233,35,0,1,168.74,0.0,0,0,1,1,0,1,True,363.0
6895,39,1,1,22.5,0.0,1,7,2,3,1,0,True,422.0
1214,32,1,1,24.6,0.0,0,8,2,3,1,1,False,3212.0
5683,35,0,1,44.0,0.0,0,8,2,0,0,1,True,1855.0
6917,30,1,1,26.5,0.0,1,7,2,3,1,0,True,182.0
7345,34,0,1,58.8,21.78,1,8,2,3,1,1,False,1125.0
3295,27,1,1,68.0,0.26,0,8,2,3,1,2,True,178.0
5722,28,1,1,70.0,0.0,1,8,2,3,1,1,True,105.0
2390,35,1,1,19.53,0.0,1,2,2,1,1,1,True,286.0
2343,36,1,1,229.3,0.0,0,1,1,1,0,1,True,827.0
4931,48,1,1,216.94,0.0,0,3,1,0,0,1,True,414.0
1213,34,0,1,48.0,0.0,1,7,2,3,1,1,True,544.0
1078,36,1,1,61.0,0.0,0,7,2,3,1,1,False,1400.0
1517,50,1,1,612.0,10.0,0,7,3,3,1,1,False,214.0
1008,41,0,1,100.0,0.0,1,8,2,3,1,1,False,2769.0
7197,49,1,1,36.0,0.0,2,8,2,3,1,0,True,195.0
2666,30,0,1,28.05,0.0,0,7,2,3,1,1,False,2708.0
3970,40,1,1,39.5,0.27,1,7,2,3,1,1,False,228.0
1375,73,0,1,675.0,0.0,0,7,0,0,0,1,False,4401.0
4760,38,1,1,151.5,25.72,0,8,2,3,1,1,False,1079.0
4070,24,0,0,55.3,7.83,0,9,2,3,1,1,False,126.0
6093,58,0,1,35.6,1.32,1,7,2,3,1,2,True,181.0
917,44,0,1,114.0,0.0,0,8,2,3,0,1,True,302.0
2108,45,1,1,220.95,4.07,0,3,1,0,0,2,True,454.0
2672,31,1,1,882.0,254.33,2,7,1,3,1,1,False,266.0
537,27,1,1,184.8,0.0,1,8,1,3,1,2,True,514.0
2332,27,1,1,46.2,0.0,0,8,2,3,0,1,True,2455.0
2626,33,1,1,30.0,0.0,1,7,2,3,1,1,True,362.0
468,41,0,1,254.5,0.0,1,0,1,1,0,1,True,902.0
2625,24,0,1,23.0,0.01,1,7,2,3,1,1,True,281.0
7049,22,1,1,29.6,0.0,1,8,2,3,1,2,True,391.0
7614,23,0,1,17.75,6.8,0,8,2,3,0,1,True,149.0
2603,57,1,1,44.72,0.0,1,7,2,3,1,1,False,517.0
